date,PERIOD,SEASON,SITE,ID,RELIEF,TRANSECT,PatMin,MesFra,StrPur,MegUnd,DerImb,PisGig,PycHel,SteOsm,LamSpp,MacJuv,LamJuv,EisArb,PteCal,MacPyr
4/17/1997,34,SPRING,5,5_32L,NA,32L,4,42,108,3,0,5,1,3,6,0,2,1,1,14
4/17/1997,34,SPRING,5,5_39R,NA,39R,2,31,81,0,0,7,1,17,3,0,3,1,2,4
4/17/1997,34,SPRING,5,5_45R,NA,45R,2,0,23,0,0,1,3,38,39,16,12,0,16,15
4/17/1997,34,SPRING,6,6_10R,NA,10R,4,17,752,0,0,7,0,0,0,3,11,0,0,0
4/17/1997,34,SPRING,6,6_22L,NA,22L,3,107,187,5,0,8,0,0,0,0,0,0,0,0
4/17/1997,34,SPRING,6,6_22R,NA,22R,0,10,873,1,0,7,0,0,0,0,4,0,0,0
4/17/1997,34,SPRING,6,6_32L,NA,32L,7,5,740,2,0,7,0,0,0,0,0,0,0,0
4/17/1997,34,SPRING,6,6_39L,NA,39L,3,2,503,0,0,4,0,0,0,0,9,0,0,0
10/19/1997,35,FALL,1,1_10R,NA,10R,0,2,280,36,0,2,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,1,1_22R,NA,22R,0,0,271,47,0,0,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,1,1_32L,NA,32L,0,0,346,62,0,1,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,1,1_39R,NA,39R,3,5,714,27,0,2,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,1,1_45R,NA,45R,2,14,640,65,0,1,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,2,2_10L,NA,10L,0,374,605,0,0,1,0,52,3,0,10,1,19,11
10/19/1997,35,FALL,2,2_22L,NA,22L,0,38,112,0,0,1,0,136,11,0,0,6,16,10
10/19/1997,35,FALL,2,2_32R,NA,32R,0,130,322,3,0,1,0,86,8,7,8,0,53,3
10/19/1997,35,FALL,2,2_39L,NA,39L,0,29,500,2,0,0,0,165,0,1,0,0,4,5
10/19/1997,35,FALL,2,2_45L,NA,45L,0,32,332,0,0,1,0,149,0,0,0,0,8,3
10/19/1997,35,FALL,3,3_10R,NA,10R,0,4,122,4,0,0,0,187,2,0,15,1,32,12
10/19/1997,35,FALL,3,3_22R,NA,22R,0,73,245,8,0,0,0,189,8,11,4,1,34,3
10/19/1997,35,FALL,3,3_32L,NA,32L,0,72,1081,5,0,0,0,232,1,0,0,0,3,2
10/19/1997,35,FALL,3,3_39R,NA,39R,0,39,596,11,0,0,0,159,0,11,25,2,21,3
10/19/1997,35,FALL,3,3_45L,NA,45L,0,43,465,2,0,0,0,178,1,7,23,0,2,0
10/19/1997,35,FALL,4,4_10R,NA,10R,0,152,141,0,0,3,0,4,0,2,1,0,1,3
10/19/1997,35,FALL,4,4_22L,NA,22L,0,55,118,0,0,3,0,3,2,2,4,0,0,0
10/19/1997,35,FALL,4,4_32L,NA,32L,0,75,113,0,0,1,1,3,5,4,0,0,0,0
10/19/1997,35,FALL,4,4_39L,NA,39L,0,40,95,0,0,3,0,9,20,2,3,0,1,6
10/19/1997,35,FALL,4,4_45L,NA,45L,0,0,0,0,0,0,0,7,0,4,0,0,21,2
10/19/1997,35,FALL,5,5_10R,NA,10R,0,5,181,0,0,1,1,0,0,0,0,0,0,2
10/19/1997,35,FALL,5,5_22R,NA,22R,1,44,183,2,0,9,0,0,0,0,0,0,0,1
10/19/1997,35,FALL,5,5_32L,NA,32L,0,49,175,0,0,2,0,5,1,0,2,0,2,9
10/19/1997,35,FALL,5,5_39R,NA,39R,0,58,68,0,0,1,0,20,0,5,9,0,2,0
10/19/1997,35,FALL,5,5_45R,NA,45R,0,0,0,0,0,0,0,30,53,2,19,0,9,6
10/19/1997,35,FALL,6,6_10R,NA,10R,0,18,523,2,0,0,0,21,0,6,3,0,1,23
10/19/1997,35,FALL,6,6_22L,NA,22L,1,174,175,2,0,2,0,4,0,40,8,0,0,26
10/19/1997,35,FALL,6,6_22R,NA,22R,0,1,292,0,0,0,0,36,1,19,0,0,0,21
10/19/1997,35,FALL,6,6_32L,NA,32L,0,70,265,3,0,2,0,52,3,31,0,0,0,11
10/19/1997,35,FALL,6,6_39L,NA,39L,0,1,456,0,0,1,0,76,1,16,1,0,0,18
10/19/1997,35,FALL,7,7_10R,NA,10R,0,203,392,10,0,1,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,7,7_22R,NA,22R,1,179,665,0,0,0,0,0,0,0,6,0,0,0
10/19/1997,35,FALL,7,7_32L,NA,32L,0,123,907,29,0,0,0,0,0,0,0,0,0,0
10/19/1997,35,FALL,7,7_45R,NA,45R,1,293,827,13,0,1,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,1,1_10R,NA,10R,0,0,196,19,0,0,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,1,1_22R,NA,22R,0,0,114,19,0,2,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,1,1_32L,NA,32L,0,0,103,19,0,0,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,1,1_39R,NA,39R,1,0,635,13,0,1,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,1,1_45R,NA,45R,0,1,536,26,0,0,0,0,0,0,0,0,0,0
4/27/1998,36,SPRING,2,2_10L,NA,10L,0,64,471,0,0,1,0,78,74,0,12,3,18,3
4/27/1998,36,SPRING,2,2_22L,NA,22L,0,17,110,0,0,0,0,32,7,15,16,12,1,3
4/27/1998,36,SPRING,2,2_32R,NA,32R,0,43,92,0,0,1,0,41,1,15,13,11,3,0
4/27/1998,36,SPRING,2,2_39L,NA,39L,0,9,128,0,0,0,0,71,0,0,10,4,1,5
4/27/1998,36,SPRING,2,2_45L,NA,45L,0,18,319,0,0,0,0,47,0,0,0,0,1,3
4/27/1998,36,SPRING,3,3_10R,NA,10R,0,7,220,1,0,1,0,32,1,11,16,0,16,1
4/27/1998,36,SPRING,3,3_22R,NA,22R,0,2,15,1,0,0,0,31,2,11,13,0,34,2
4/27/1998,36,SPRING,3,3_32L,NA,32L,0,33,453,4,0,2,0,24,0,0,4,0,0,0
4/27/1998,36,SPRING,3,3_39R,NA,39R,0,57,532,2,0,1,0,152,2,1,0,2,22,3
4/27/1998,36,SPRING,3,3_45L,NA,45L,0,24,217,6,0,0,0,33,0,0,0,0,0,1
4/27/1998,36,SPRING,4,4_10R,NA,10R,1,90,62,0,0,0,0,2,1,11,13,0,0,0
4/27/1998,36,SPRING,4,4_22L,NA,22L,0,16,89,0,0,2,0,3,2,4,24,0,4,2
4/27/1998,36,SPRING,4,4_32L,NA,32L,0,39,81,0,0,1,0,4,9,1,4,0,0,3
4/27/1998,36,SPRING,4,4_39L,NA,39L,0,25,148,0,0,0,0,22,24,5,23,0,0,3
4/27/1998,36,SPRING,4,4_45L,NA,45L,0,39,158,0,0,2,0,3,3,5,178,0,3,4
4/27/1998,36,SPRING,5,5_10R,NA,10R,1,7,163,0,0,2,0,1,0,2,64,0,0,0
4/27/1998,36,SPRING,5,5_22R,NA,22R,0,9,201,0,0,2,0,0,0,7,94,0,0,0
4/27/1998,36,SPRING,5,5_32L,NA,32L,0,78,227,0,0,3,1,0,2,3,91,0,0,1
4/27/1998,36,SPRING,5,5_39R,NA,39R,1,63,108,0,0,1,1,18,4,7,110,0,4,3
4/27/1998,36,SPRING,5,5_45R,NA,45R,0,0,9,0,0,0,0,33,36,22,510,0,15,0
4/27/1998,36,SPRING,6,6_10R,NA,10R,0,2,345,0,0,1,0,22,0,1,2,0,1,8
4/27/1998,36,SPRING,6,6_22L,NA,22L,1,82,156,1,0,2,0,6,1,3,14,0,2,7
4/27/1998,36,SPRING,6,6_22R,NA,22R,0,1,162,1,0,2,0,31,0,5,6,2,0,10
4/27/1998,36,SPRING,6,6_32L,NA,32L,0,26,230,4,0,0,0,75,1,0,15,0,3,7
4/27/1998,36,SPRING,6,6_39L,NA,39L,0,8,419,0,0,1,0,79,1,4,32,0,2,11
10/20/1998,37,FALL,1,1_10R,NA,10R,0,0,74,12,0,1,0,0,0,0,0,0,0,0
10/20/1998,37,FALL,1,1_22R,NA,22R,0,0,74,33,0,0,0,3,0,0,0,0,0,0
10/20/1998,37,FALL,1,1_32L,NA,32L,0,0,13,19,0,0,0,7,2,3,0,0,0,11
10/20/1998,37,FALL,1,1_39R,NA,39R,0,2,305,15,0,2,0,4,0,0,0,0,0,0
10/20/1998,37,FALL,1,1_45R,NA,45R,0,2,553,26,0,1,0,0,0,0,0,0,0,0
10/20/1998,37,FALL,2,2_10L,NA,10L,0,78,90,0,0,2,0,43,5,10,3,2,3,6
10/20/1998,37,FALL,2,2_22L,NA,22L,0,40,133,2,0,0,0,37,0,15,17,4,3,3
10/20/1998,37,FALL,2,2_32R,NA,32R,0,81,339,0,0,0,0,122,10,12,8,14,19,11
10/20/1998,37,FALL,2,2_39L,NA,39L,0,9,270,0,0,0,0,155,4,13,8,2,5,4
10/20/1998,37,FALL,2,2_45L,NA,45L,0,8,424,0,0,0,0,208,1,3,18,1,3,0
10/20/1998,37,FALL,3,3_10R,NA,10R,0,16,250,1,0,0,0,133,4,13,0,4,14,15
10/20/1998,37,FALL,3,3_22R,NA,22R,0,0,6,0,0,0,0,93,5,9,0,4,32,16
10/20/1998,37,FALL,3,3_32L,NA,32L,0,0,472,4,0,0,0,48,0,4,16,1,0,0
10/20/1998,37,FALL,3,3_39R,NA,39R,0,59,246,5,0,1,0,124,0,7,17,2,27,4
10/20/1998,37,FALL,3,3_45L,NA,45L,0,55,402,9,0,1,0,22,0,2,18,0,2,0
10/20/1998,37,FALL,4,4_10R,NA,10R,0,93,51,0,0,2,0,3,2,45,4,0,0,8
10/20/1998,37,FALL,4,4_22L,NA,22L,0,35,53,0,0,1,0,4,0,35,5,0,0,8
10/20/1998,37,FALL,4,4_32L,NA,32L,0,59,90,1,0,2,1,4,13,65,12,0,1,12
10/20/1998,37,FALL,4,4_39L,NA,39L,0,22,63,0,0,0,0,14,22,118,19,1,2,12
10/20/1998,37,FALL,4,4_45L,NA,45L,0,31,18,0,0,0,0,18,68,99,16,1,15,3
10/20/1998,37,FALL,6,6_10R,NA,10R,0,6,214,0,0,1,0,29,1,17,21,0,1,29
10/20/1998,37,FALL,6,6_22L,NA,22L,0,0,108,0,0,0,0,26,7,17,3,0,1,16
10/20/1998,37,FALL,6,6_22R,NA,22R,0,80,104,0,0,3,0,52,1,2,0,0,1,12
10/20/1998,37,FALL,6,6_32L,NA,32L,0,38,68,0,0,1,0,42,2,4,0,0,0,18
10/20/1998,37,FALL,6,6_39L,NA,39L,0,2,97,2,0,0,0,99,0,19,1,0,2,13
4/26/1999,38,SPRING,1,1_10R,NA,10R,0,1,164,48,0,1,0,4,0,2,0,0,0,1
4/26/1999,38,SPRING,1,1_22R,NA,22R,0,1,209,59,0,0,0,21,0,1,7,0,0,1
4/26/1999,38,SPRING,1,1_32L,NA,32L,0,4,174,36,0,3,0,17,0,11,0,2,1,6
4/26/1999,38,SPRING,1,1_39R,NA,39R,0,7,560,26,0,1,0,0,0,0,0,0,0,0
4/26/1999,38,SPRING,1,1_45R,NA,45R,0,0,588,21,0,1,0,0,0,0,0,0,0,0
4/26/1999,38,SPRING,2,2_10L,NA,10L,0,235,1200,0,0,8,0,60,4,2,2,0,15,14
4/26/1999,38,SPRING,2,2_22L,NA,22L,0,2,246,1,0,1,0,82,5,8,0,5,9,14
4/26/1999,38,SPRING,2,2_32R,NA,32R,0,147,403,1,0,2,0,99,1,1,0,3,27,11
4/26/1999,38,SPRING,2,2_39L,NA,39L,0,15,902,4,0,7,0,134,1,1,0,0,7,6
4/26/1999,38,SPRING,2,2_45L,NA,45L,0,13,1279,18,0,2,0,92,0,0,0,0,4,0
4/26/1999,38,SPRING,3,3_10R,NA,10R,0,7,447,0,0,0,0,96,1,3,0,1,13,12
4/26/1999,38,SPRING,3,3_22R,NA,22R,1,0,11,1,0,0,0,179,10,0,0,1,46,26
4/26/1999,38,SPRING,3,3_32L,NA,32L,0,50,498,4,0,3,0,42,1,0,0,0,0,1
4/26/1999,38,SPRING,3,3_39R,NA,39R,0,39,706,7,0,0,0,81,6,1,18,0,7,5
4/26/1999,38,SPRING,3,3_45L,NA,45L,0,23,1074,11,0,6,0,85,0,0,0,0,0,0
4/26/1999,38,SPRING,4,4_10R,NA,10R,0,80,64,0,0,1,1,0,0,0,0,0,0,8
4/26/1999,38,SPRING,4,4_22L,NA,22L,0,23,96,0,0,6,0,0,1,0,35,0,1,10
4/26/1999,38,SPRING,4,4_32L,NA,32L,0,77,127,0,0,2,0,2,15,0,1,0,1,12
4/26/1999,38,SPRING,4,4_39L,NA,39L,1,37,56,0,0,3,0,24,0,0,24,0,3,20
4/26/1999,38,SPRING,4,4_45L,NA,45L,0,32,35,0,0,1,0,4,117,3,1,0,29,8
4/26/1999,38,SPRING,5,5_10R,NA,10R,0,14,94,0,0,0,0,1,0,4,0,0,0,27
4/26/1999,38,SPRING,5,5_22R,NA,22R,0,27,85,0,0,2,1,0,0,0,0,0,0,35
4/26/1999,38,SPRING,5,5_32L,NA,32L,0,75,55,0,0,1,1,0,0,0,0,0,0,31
4/26/1999,38,SPRING,5,5_39R,NA,39R,0,54,75,0,0,2,1,12,5,0,0,0,2,11
4/26/1999,38,SPRING,5,5_45R,NA,45R,0,0,0,0,0,0,0,12,31,0,1,2,6,27
4/26/1999,38,SPRING,6,6_10R,NA,10R,1,6,262,2,0,1,1,35,0,6,0,1,0,22
4/26/1999,38,SPRING,6,6_22L,NA,22L,1,20,130,3,0,5,0,6,0,0,0,0,5,14
4/26/1999,38,SPRING,6,6_22R,NA,22R,1,0,127,2,0,1,0,38,0,7,0,1,0,23
4/26/1999,38,SPRING,6,6_32L,NA,32L,0,17,189,0,0,4,0,56,0,2,0,0,6,8
4/26/1999,38,SPRING,6,6_39L,NA,39L,0,5,188,6,0,0,0,88,0,6,1,0,1,10
11/19/1999,39,FALL,1,1_10R,NA,10R,0,0,302,59,0,3,0,19,1,0,0,0,0,0
11/19/1999,39,FALL,1,1_22R,NA,22R,0,13,379,59,0,2,0,12,0,0,0,0,1,0
11/19/1999,39,FALL,1,1_32L,NA,32L,1,4,236,62,0,0,0,36,0,2,3,3,5,4
11/19/1999,39,FALL,1,1_39R,NA,39R,0,17,396,77,0,1,0,0,0,0,0,0,0,0
11/19/1999,39,FALL,1,1_45R,NA,45R,0,25,389,63,0,0,0,0,0,0,0,0,0,0
11/19/1999,39,FALL,2,2_10L,NA,10L,0,173,960,2,0,6,0,60,1,0,1,0,6,2
11/19/1999,39,FALL,2,2_22L,NA,22L,1,55,743,0,0,6,0,82,5,0,2,6,21,12
11/19/1999,39,FALL,2,2_32R,NA,32R,0,146,918,0,0,10,0,107,4,0,2,5,35,5
11/19/1999,39,FALL,2,2_39L,NA,39L,1,25,1360,1,0,3,0,63,0,0,0,0,2,1
11/19/1999,39,FALL,2,2_45L,NA,45L,1,41,1410,1,0,3,0,16,0,0,0,0,0,0
11/19/1999,39,FALL,3,3_10R,NA,10R,0,39,1039,9,0,3,0,59,8,0,0,0,9,2
11/19/1999,39,FALL,3,3_22R,NA,22R,1,1,175,13,0,9,0,183,5,0,0,0,49,10
11/19/1999,39,FALL,3,3_32L,NA,32L,0,75,355,13,0,0,0,31,0,0,0,0,0,0
11/19/1999,39,FALL,3,3_39R,NA,39R,0,42,546,0,0,4,0,64,1,1,1,4,16,0
11/19/1999,39,FALL,3,3_45L,NA,45L,1,63,960,8,0,4,0,59,0,0,0,0,0,0
11/19/1999,39,FALL,5,5_10R,NA,10R,0,31,216,0,0,5,2,1,0,0,0,0,0,18
11/19/1999,39,FALL,5,5_22R,NA,22R,1,34,215,4,0,4,0,1,0,0,0,0,0,15
11/19/1999,39,FALL,5,5_32L,NA,32L,1,109,287,1,0,1,1,1,0,0,0,0,0,22
11/19/1999,39,FALL,5,5_39R,NA,39R,0,95,146,0,0,1,0,24,1,0,0,0,4,5
11/19/1999,39,FALL,5,5_45R,NA,45R,0,0,0,1,0,1,0,29,11,0,1,0,8,15
11/19/1999,39,FALL,7,7_10R,NA,10R,6,80,1027,13,0,2,0,0,0,0,0,0,0,0
11/19/1999,39,FALL,7,7_22R,NA,22R,8,98,1091,25,0,0,0,0,0,0,0,2,0,0
11/19/1999,39,FALL,7,7_32L,NA,32L,5,87,1092,28,0,2,0,0,0,0,0,0,0,0
11/19/1999,39,FALL,7,7_39R,NA,39R,5,88,1095,22,0,6,0,0,0,0,0,0,0,0
11/19/1999,39,FALL,7,7_45R,NA,45R,1,95,1160,34,0,2,0,0,0,0,0,0,0,0
5/4/2000,40,SPRING,1,1_10R,NA,10R,0,6,363,13,0,0,0,12,0,0,0,0,0,0
5/4/2000,40,SPRING,1,1_22R,NA,22R,0,4,169,18,0,0,0,1,0,0,0,0,0,0
5/4/2000,40,SPRING,1,1_32L,NA,32L,0,0,393,11,0,1,0,0,0,0,0,0,0,0
5/4/2000,40,SPRING,1,1_39R,NA,39R,0,8,1178,32,0,1,0,0,0,0,0,0,0,0
5/4/2000,40,SPRING,1,1_45R,NA,45R,0,9,1267,27,0,2,0,0,0,0,0,0,0,0
5/4/2000,40,SPRING,4,4_10R,NA,10R,2,165,168,0,1,5,2,0,0,0,0,0,0,4
5/4/2000,40,SPRING,4,4_22L,NA,22L,0,68,137,0,0,0,0,7,7,0,6,0,6,5
5/4/2000,40,SPRING,4,4_32L,NA,32L,2,89,206,0,0,2,1,5,7,1,0,0,0,5
5/4/2000,40,SPRING,4,4_39L,NA,39L,0,65,117,0,0,2,1,12,6,2,4,0,2,12
5/4/2000,40,SPRING,4,4_45L,NA,45L,0,83,192,0,0,7,0,9,16,0,13,0,10,8
5/4/2000,40,SPRING,5,5_10R,NA,10R,0,40,174,0,0,0,1,0,0,0,0,0,0,17
5/4/2000,40,SPRING,5,5_22R,NA,22R,1,43,142,0,0,4,0,0,0,0,0,0,0,13
5/4/2000,40,SPRING,5,5_32L,NA,32L,1,82,154,0,0,2,1,0,0,1,0,0,0,16
5/4/2000,40,SPRING,5,5_39R,NA,39R,0,56,136,0,0,3,0,20,3,0,0,3,0,5
5/4/2000,40,SPRING,5,5_45R,NA,45R,0,0,0,1,0,0,0,29,8,0,39,0,5,14
5/4/2000,40,SPRING,6,6_10R,NA,10R,3,76,472,5,0,0,2,53,1,3,0,0,0,6
5/4/2000,40,SPRING,6,6_22L,NA,22L,1,125,339,8,0,1,0,0,0,0,0,0,0,0
5/4/2000,40,SPRING,6,6_22R,NA,22R,0,26,730,14,0,0,0,60,0,1,0,4,0,3
5/4/2000,40,SPRING,6,6_32L,NA,32L,0,58,555,5,0,1,0,4,0,0,0,0,0,0
5/4/2000,40,SPRING,6,6_39L,NA,39L,0,42,621,9,0,1,1,7,0,0,0,1,0,0
10/26/2000,41,FALL,1,1_10R,NA,10R,0,0,518,18,0,0,0,1,0,0,0,0,0,0
10/26/2000,41,FALL,1,1_22R,NA,22R,0,5,389,15,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,1,1_32L,NA,32L,0,1,674,21,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,1,1_39R,NA,39R,0,10,818,35,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,1,1_45R,NA,45R,0,4,976,27,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,2,2_10L,NA,10L,0,28,940,1,0,4,1,0,0,0,0,0,0,0
10/26/2000,41,FALL,2,2_22L,NA,22L,0,29,495,3,0,9,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,2,2_32R,NA,32R,0,58,620,5,0,12,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,2,2_39L,NA,39L,1,6,565,2,0,8,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,2,2_45L,NA,45L,1,32,614,14,0,7,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,3,3_10R,NA,10R,0,21,447,7,0,4,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,3,3_22R,NA,22R,1,19,383,1,0,3,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,3,3_32L,NA,32L,1,26,553,33,0,1,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,3,3_39R,NA,39R,1,21,457,4,0,3,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,3,3_45L,NA,45L,1,23,748,9,0,7,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,4,4_10R,NA,10R,0,123,115,0,1,3,1,7,0,0,0,0,0,4
10/26/2000,41,FALL,4,4_22L,NA,22L,1,64,119,0,0,3,1,15,4,1,0,6,2,3
10/26/2000,41,FALL,4,4_32L,NA,32L,1,50,91,0,0,4,2,5,1,2,1,0,1,7
10/26/2000,41,FALL,4,4_39L,NA,39L,3,28,101,2,0,1,1,18,14,1,3,1,0,10
10/26/2000,41,FALL,4,4_45L,NA,45L,1,26,138,0,0,0,1,7,4,2,0,24,3,7
10/26/2000,41,FALL,5,5_10R,NA,10R,0,22,169,2,0,5,2,0,0,0,0,0,0,10
10/26/2000,41,FALL,5,5_22R,NA,22R,0,27,190,0,0,0,0,3,0,0,2,0,0,9
10/26/2000,41,FALL,5,5_32L,NA,32L,0,105,309,0,0,0,0,3,2,0,0,0,0,14
10/26/2000,41,FALL,5,5_39R,NA,39R,0,71,252,1,0,6,0,20,1,0,0,0,2,5
10/26/2000,41,FALL,5,5_45R,NA,45R,0,0,0,0,0,1,0,35,8,1,0,1,3,9
10/26/2000,41,FALL,6,6_10R,NA,10R,0,32,1255,2,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,6,6_22L,NA,22L,1,162,533,3,0,5,1,0,0,0,0,0,0,0
10/26/2000,41,FALL,6,6_22R,NA,22R,0,24,1545,1,0,6,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,6,6_32L,NA,32L,0,78,1055,9,0,0,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,6,6_39L,NA,39L,0,46,2440,7,0,3,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,7,7_10R,NA,10R,9,26,358,7,0,7,1,0,0,0,0,0,0,0
10/26/2000,41,FALL,7,7_22R,NA,22R,9,26,636,10,0,1,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,7,7_32L,NA,32L,7,17,656,17,1,8,1,0,0,0,0,0,0,0
10/26/2000,41,FALL,7,7_39R,NA,39R,6,4,455,10,0,3,0,0,0,0,0,0,0,0
10/26/2000,41,FALL,7,7_45R,NA,45R,5,19,538,10,0,6,2,0,0,0,0,0,0,0
5/3/2001,42,SPRING,1,1_10R,NA,10R,0,1,349,36,0,5,0,1,2,0,1,0,0,0
5/3/2001,42,SPRING,1,1_22R,NA,22R,0,1,248,8,0,2,0,1,0,0,5,0,0,0
5/3/2001,42,SPRING,1,1_32L,NA,32L,0,2,1419,107,0,1,0,0,0,0,0,0,0,0
5/3/2001,42,SPRING,1,1_39R,NA,39R,1,3,1570,110,0,0,0,0,0,0,0,0,0,0
5/3/2001,42,SPRING,1,1_45R,NA,45R,1,5,1529,66,0,1,0,0,2,1,1,0,0,0
5/3/2001,42,SPRING,2,2_10L,NA,10L,1,24,58,3,0,4,0,0,51,118,20,0,0,7
5/3/2001,42,SPRING,2,2_22L,NA,22L,1,26,89,0,0,4,0,0,48,146,46,0,0,18
5/3/2001,42,SPRING,2,2_32R,NA,32R,1,29,15,0,0,5,4,1,0,167,4,0,0,0
5/3/2001,42,SPRING,2,2_39L,NA,39L,1,11,67,0,0,1,0,0,35,82,4,0,0,8
5/3/2001,42,SPRING,2,2_45L,NA,45L,2,25,60,4,4,3,3,0,41,111,49,0,0,1
5/3/2001,42,SPRING,3,3_10R,NA,10R,1,8,1,2,0,2,0,0,43,85,86,0,0,32
5/3/2001,42,SPRING,3,3_22R,NA,22R,0,1,6,0,0,0,2,0,54,33,55,0,0,0
5/3/2001,42,SPRING,3,3_32L,NA,32L,2,17,14,6,2,1,3,0,92,113,51,0,0,0
5/3/2001,42,SPRING,3,3_39R,NA,39R,3,8,16,0,1,1,0,0,20,24,8,0,0,0
5/3/2001,42,SPRING,3,3_45L,NA,45L,1,21,30,10,0,4,0,0,23,46,29,0,0,0
5/3/2001,42,SPRING,4,4_10R,NA,10R,6,117,275,0,1,1,3,2,0,4,3,0,6,2
5/3/2001,42,SPRING,4,4_22L,NA,22L,3,108,206,1,1,4,3,5,5,2,1,0,7,1
5/3/2001,42,SPRING,4,4_32L,NA,32L,2,165,316,0,1,9,2,2,0,1,5,1,0,2
5/3/2001,42,SPRING,4,4_39L,NA,39L,5,45,164,0,0,2,1,14,16,0,31,0,4,1
5/3/2001,42,SPRING,4,4_45L,NA,45L,0,25,311,0,0,1,1,3,0,1,40,0,13,2
5/3/2001,42,SPRING,5,5_10R,NA,10R,0,36,192,0,0,3,1,0,18,0,11,0,0,4
5/3/2001,42,SPRING,5,5_22R,NA,22R,0,66,375,0,0,5,1,3,0,70,16,0,0,4
5/3/2001,42,SPRING,5,5_32L,NA,32L,0,114,556,1,0,0,2,0,2,3,34,0,0,3
5/3/2001,42,SPRING,5,5_39R,NA,39R,0,78,170,0,0,6,1,14,1,0,5,0,1,1
5/3/2001,42,SPRING,5,5_45R,NA,45R,1,0,0,0,0,1,0,21,16,5,50,0,5,4
5/3/2001,42,SPRING,6,6_10R,NA,10R,1,32,635,16,0,0,0,0,0,0,0,0,0,0
5/3/2001,42,SPRING,6,6_22L,NA,22L,0,66,347,3,3,0,2,0,0,0,0,0,0,0
5/3/2001,42,SPRING,6,6_22R,NA,22R,1,77,327,4,0,1,3,0,0,0,0,0,0,0
5/3/2001,42,SPRING,6,6_32L,NA,32L,2,75,708,1,0,3,1,0,0,0,0,0,0,0
5/3/2001,42,SPRING,6,6_39L,NA,39L,0,4,574,1,0,0,0,0,0,0,0,0,0,0
5/3/2001,42,SPRING,7,7_10R,NA,10R,13,6,46,5,0,8,0,0,5,28,17,0,0,0
5/3/2001,42,SPRING,7,7_22R,NA,22R,3,8,100,3,0,8,4,0,4,6,3,0,0,0
5/3/2001,42,SPRING,7,7_32L,NA,32L,12,1,29,11,0,8,2,4,0,1,26,0,0,0
5/3/2001,42,SPRING,7,7_39R,NA,39R,9,3,65,7,0,9,1,10,0,5,2,0,0,0
5/3/2001,42,SPRING,7,7_45R,NA,45R,13,45,25,5,0,5,5,0,4,0,1,0,0,0
10/16/2001,43,FALL,1,1_10R,NA,10R,0,1,358,91,0,7,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,1,1_22R,NA,22R,0,0,1144,35,0,1,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,1,1_32L,NA,32L,0,0,313,5,0,5,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,1,1_39R,NA,39R,0,1,662,42,0,4,0,0,0,0,0,0,0,0
10/16/2001,43,FALL,1,1_45R,NA,45R,1,1,510,37,0,1,0,0,0,0,1,0,0,0
10/16/2001,43,FALL,2,2_10L,NA,10L,0,1,0,2,0,7,0,0,0,0,0,0,29,24
10/16/2001,43,FALL,2,2_22L,NA,22L,1,0,0,0,0,3,0,2,1,0,0,0,215,60
10/16/2001,43,FALL,2,2_32R,NA,32R,0,0,0,0,0,3,0,0,0,0,0,0,96,64
10/16/2001,43,FALL,2,2_39L,NA,39L,0,1,4,5,1,5,0,1,0,0,0,0,71,38
10/16/2001,43,FALL,2,2_45L,NA,45L,3,0,3,1,0,6,0,0,0,7,0,0,31,30
10/16/2001,43,FALL,3,3_10R,NA,10R,1,0,0,0,0,4,0,0,0,0,0,0,35,34
10/16/2001,43,FALL,3,3_22R,NA,22R,3,0,0,0,0,1,0,0,0,0,0,0,52,10
